DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_8be1602741f66e493bb7de54ad2af0cb4560e9a52389a6214cfb52e99e2cf3f6.jld2,66.66666666666667,83.33333333333334,16.666666666666657,NaN,NaN,NaN,NaN,463.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_8be1602741f66e493bb7de54ad2af0cb4560e9a52389a6214cfb52e99e2cf3f6.jld2,55.44444444444444,77.72222222222223,22.277777777777775,5.63,30.81,0.4413716931216931,1.5072162611476478,4.63
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_8be1602741f66e493bb7de54ad2af0cb4560e9a52389a6214cfb52e99e2cf3f6.jld2,77.77777777777777,88.88888888888889,11.111111111111114,4.0,24.0,0.3518518518518518,1.3591409142295225,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_c893a7b22e98d6cf1544533bebf6e345f243f112e5b78800506bba758dfff72b.jld2,88.88888888888889,94.44444444444444,5.555555555555557,NaN,NaN,NaN,NaN,521.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_c893a7b22e98d6cf1544533bebf6e345f243f112e5b78800506bba758dfff72b.jld2,60.55555555555556,80.27777777777777,19.72222222222222,6.21,38.49,0.4815701058201058,1.54912179596783,5.21
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_c893a7b22e98d6cf1544533bebf6e345f243f112e5b78800506bba758dfff72b.jld2,88.88888888888889,94.44444444444444,5.555555555555557,4.0,22.0,0.4629629629629629,1.3591409142295225,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_2af41f4ee16e29af30b5f63c8d5e722a289f80f96ac68a3aec8ed936304273b9.jld2,77.77777777777777,88.88888888888889,11.111111111111114,NaN,NaN,NaN,NaN,508.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_2af41f4ee16e29af30b5f63c8d5e722a289f80f96ac68a3aec8ed936304273b9.jld2,56.222222222222214,78.11111111111111,21.888888888888886,6.08,39.3,0.4995866402116402,1.5440522905815481,5.08
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_2af41f4ee16e29af30b5f63c8d5e722a289f80f96ac68a3aec8ed936304273b9.jld2,88.88888888888889,94.44444444444444,5.555555555555557,4.0,23.0,0.2777777777777778,1.3591409142295225,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_d52d1ab0142fb4b24806406c4acbcc8901310c9a39933222f7d68954ff96f1eb.jld2,88.88888888888889,94.44444444444444,5.555555555555557,NaN,NaN,NaN,NaN,531.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_d52d1ab0142fb4b24806406c4acbcc8901310c9a39933222f7d68954ff96f1eb.jld2,56.55555555555556,78.27777777777779,21.722222222222218,6.31,40.41,0.47265211640211646,1.5559762578788083,5.31
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_d52d1ab0142fb4b24806406c4acbcc8901310c9a39933222f7d68954ff96f1eb.jld2,88.88888888888889,94.44444444444444,5.555555555555557,5.0,32.0,0.2222222222222222,1.4710025398479496,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_31ef2212ab55232918561df14a75a5bdb6392d87d4c04d26f63fdce7e72b0947.jld2,66.66666666666667,83.33333333333334,16.666666666666657,NaN,NaN,NaN,NaN,484.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_31ef2212ab55232918561df14a75a5bdb6392d87d4c04d26f63fdce7e72b0947.jld2,55.777777777777786,77.8888888888889,22.111111111111104,5.84,33.87,0.45859788359788356,1.5255254332409245,4.84
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_31ef2212ab55232918561df14a75a5bdb6392d87d4c04d26f63fdce7e72b0947.jld2,88.88888888888889,94.44444444444444,5.555555555555557,4.0,24.0,0.3333333333333333,1.3591409142295225,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_b0cec14bfa70be28224881f722a72d05fc22128ab367439b50ddb7279195b980.jld2,77.77777777777777,88.88888888888889,11.111111111111114,NaN,NaN,NaN,NaN,461.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_b0cec14bfa70be28224881f722a72d05fc22128ab367439b50ddb7279195b980.jld2,56.66666666666667,78.33333333333334,21.66666666666666,5.61,31.01,0.4450443121693122,1.5096603247076397,4.61
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_b0cec14bfa70be28224881f722a72d05fc22128ab367439b50ddb7279195b980.jld2,88.88888888888889,94.44444444444444,5.555555555555557,4.0,22.0,0.2962962962962963,1.3591409142295225,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_7478a3dcccf216f486a44c2e71a8756e9577b7dcbae08c2420a9669a5f126428.jld2,66.66666666666667,83.33333333333334,16.666666666666657,NaN,NaN,NaN,NaN,431.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_7478a3dcccf216f486a44c2e71a8756e9577b7dcbae08c2420a9669a5f126428.jld2,49.22222222222223,74.61111111111111,25.388888888888886,5.31,27.13,0.47802777777777783,1.4823896473562905,4.31
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_7478a3dcccf216f486a44c2e71a8756e9577b7dcbae08c2420a9669a5f126428.jld2,77.77777777777777,88.88888888888889,11.111111111111114,4.0,13.0,0.16666666666666666,1.3591409142295225,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_d5045dadc87187927eeb0221d4cae33189909913cbdb8ff04d331e380bda7c6c.jld2,77.77777777777777,88.88888888888889,11.111111111111114,NaN,NaN,NaN,NaN,509.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_d5045dadc87187927eeb0221d4cae33189909913cbdb8ff04d331e380bda7c6c.jld2,54.111111111111114,77.05555555555556,22.94444444444444,6.09,37.84,0.4919298941798942,1.5428619026656554,5.09
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_d5045dadc87187927eeb0221d4cae33189909913cbdb8ff04d331e380bda7c6c.jld2,77.77777777777777,88.88888888888889,11.111111111111114,4.0,20.0,0.3333333333333333,1.3591409142295225,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_5d0cd88523df17c45d7571c3b135831a08ff5a58a0026b3cf8d6ed88332c2b23.jld2,77.77777777777777,88.88888888888889,11.111111111111114,NaN,NaN,NaN,NaN,499.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_5d0cd88523df17c45d7571c3b135831a08ff5a58a0026b3cf8d6ed88332c2b23.jld2,55.55555555555556,77.77777777777779,22.222222222222218,5.99,36.23,0.4850449735449736,1.5360724783706268,4.99
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_5d0cd88523df17c45d7571c3b135831a08ff5a58a0026b3cf8d6ed88332c2b23.jld2,66.66666666666667,83.33333333333334,16.666666666666657,6.0,31.0,0.26666666666666666,1.543542708224871,NaN
DF,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_67f16b44d092892a1c1c5e6351641712383a462ed93109057faecf896e75532e.jld2,100.0,100.0,0.0,NaN,NaN,NaN,NaN,499.0
ADT,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_67f16b44d092892a1c1c5e6351641712383a462ed93109057faecf896e75532e.jld2,64.66666666666667,82.33333333333333,17.666666666666668,5.99,35.6,0.4195859788359788,1.5368647106858275,4.99
DL,/home/lele7x/results9/rule-extraction/granular-computing/T3-Covid/intrees/models_cache//model_67f16b44d092892a1c1c5e6351641712383a462ed93109057faecf896e75532e.jld2,88.88888888888889,94.44444444444444,5.555555555555557,5.0,22.0,0.16666666666666666,1.4710025398479496,NaN
DF,NaN,78.88888888888889,89.44444444444446,10.555555555555554,NaN,NaN,NaN,NaN,490.6
DF std,NaN,11.049210289019477,5.524605144509736,5.524605144509736,NaN,NaN,NaN,NaN,30.86241871417224
ADT,NaN,56.477777777777774,78.23888888888891,21.761111111111106,5.906000000000001,35.069,0.46734113756613754,1.5289741102602799,4.906000000000001
ADT std,NaN,4.006185204188721,2.003092602094358,2.0030926020943594,0.3086241871417224,4.301409200612179,0.025454184673741772,0.022843301443633994,0.3086241871417224
DL,NaN,83.33333333333334,91.66666666666667,8.333333333333334,4.4,23.3,0.2877777777777778,1.399953418752743,NaN
DL std,NaN,7.85674201318386,3.9283710065919286,3.9283710065919286,0.6992058987801011,5.355163655555055,0.09018347401220932,0.06861605169032037,NaN
